video_id,as_of_date_utc,as_of_ts_utc,viewCount,likeCount,commentCount
VfQ4NIk14vw,2025-10-20,2025-10-21T07:02:00.501303+00:00,81,2,0
7sJN3Vi2mQc,2025-10-20,2025-10-21T07:02:00.501309+00:00,11,0,0
0TV9t5VtlhU,2025-10-20,2025-10-21T07:02:00.501317+00:00,6041,508,15
2sgVfjclHNQ,2025-10-20,2025-10-21T07:02:00.501323+00:00,23,1,0
Z4CbZgfAP9c,2025-10-20,2025-10-21T07:02:00.501330+00:00,31,1,0
7xMZG4CaN78,2025-10-20,2025-10-21T07:02:00.501336+00:00,164,0,0
8k_Ye9m9p_g,2025-10-20,2025-10-21T07:02:00.501343+00:00,19,1,0
5p4Ef_Kvi4A,2025-10-20,2025-10-21T07:02:00.501349+00:00,3,0,0
hRl38LBxBmc,2025-10-20,2025-10-21T07:02:00.501356+00:00,3,0,0
0xyg7UoSAOE,2025-10-20,2025-10-21T07:02:00.501362+00:00,43,0,0
SraN7tM4Nu0,2025-10-20,2025-10-21T07:02:00.501368+00:00,236,1,0
pBZkXLYmBLY,2025-10-20,2025-10-21T07:02:00.501375+00:00,0,0,0
XZxGVHcsY_U,2025-10-20,2025-10-21T07:02:00.501381+00:00,441,0,0
QMmvlp4oxno,2025-10-20,2025-10-21T07:02:00.501387+00:00,21,1,0
k0Ovfp_1IKU,2025-10-20,2025-10-21T07:02:00.501394+00:00,411,4,0
4t4B_0c4iy0,2025-10-20,2025-10-21T07:02:00.501401+00:00,30,0,0
hjHJm0oTnIw,2025-10-20,2025-10-21T07:02:00.501407+00:00,135,1,0
6nTT9JbfUaE,2025-10-20,2025-10-21T07:02:00.501413+00:00,1,0,0
wFk5Xau8S0U,2025-10-20,2025-10-21T07:02:00.501419+00:00,51,1,0
e_sZlxhOrN8,2025-10-20,2025-10-21T07:02:00.501425+00:00,2616,27,1
tBJbeANQhu8,2025-10-20,2025-10-21T07:02:00.501431+00:00,1078,27,1
xOR9WjaqBtc,2025-10-20,2025-10-21T07:02:00.501438+00:00,2217,46,0
TelTrlUvWPw,2025-10-20,2025-10-21T07:02:00.501444+00:00,251,24,8
7RePxpbq_xo,2025-10-20,2025-10-21T07:02:00.501451+00:00,444,11,0
7SUWpdG2U-I,2025-10-20,2025-10-21T07:02:00.501458+00:00,47,16,9
Oe-euXVmeXA,2025-10-20,2025-10-21T07:02:00.501464+00:00,29,0,1
oikYEMUSWwI,2025-10-20,2025-10-21T07:02:00.501470+00:00,92,0,0
xFZLz-3pqhw,2025-10-20,2025-10-21T07:02:00.501476+00:00,321,7,3
KXmt0j1ZRjA,2025-10-20,2025-10-21T07:02:00.501482+00:00,78036,0,53
O6eH3zjEY6c,2025-10-20,2025-10-21T07:02:00.501488+00:00,2102,0,1
kSo5iDWexRY,2025-10-20,2025-10-21T07:02:00.501496+00:00,1161,14,3
ZHVRg-d_DfE,2025-10-20,2025-10-21T07:02:00.501503+00:00,1632,9,0
-yR6PeY2Gc4,2025-10-20,2025-10-21T07:02:00.501509+00:00,208,3,0
Q0z113b05yg,2025-10-20,2025-10-21T07:02:00.501516+00:00,15,0,0
gYIJv-J5RgM,2025-10-20,2025-10-21T07:02:00.501522+00:00,16,1,3
j0kczKwPGMY,2025-10-20,2025-10-21T07:02:00.501528+00:00,1529,7,3
pPiAhbkKD5A,2025-10-20,2025-10-21T07:02:00.501534+00:00,30,0,0
_AZJ7p7_on4,2025-10-20,2025-10-21T07:02:00.501540+00:00,105,4,0
cM30CS3RRdg,2025-10-20,2025-10-21T07:02:00.501547+00:00,12503,87,0
XZIS004KQa0,2025-10-20,2025-10-21T07:02:02.848366+00:00,2629,32,0
nxPLtDdLvTg,2025-10-20,2025-10-21T07:02:02.848422+00:00,1494,5,0
wNYBFMJ6hX4,2025-10-20,2025-10-21T07:02:02.848433+00:00,1028,6,4
KNzAnbOpu7g,2025-10-20,2025-10-21T07:02:02.848440+00:00,1042,3,0
fMaa7bzm5wM,2025-10-20,2025-10-21T07:02:02.848447+00:00,928,4,0
83nQ7XSI2Z8,2025-10-20,2025-10-21T07:02:02.848454+00:00,411,4,0
ycLdixUQ9Qs,2025-10-20,2025-10-21T07:02:02.848461+00:00,280,1,0
n8anAwjYqhg,2025-10-20,2025-10-21T07:02:02.848469+00:00,1385,17,0
VUQlzISPa9o,2025-10-20,2025-10-21T07:02:02.848475+00:00,816,10,0
Qhm2zSGZaC4,2025-10-20,2025-10-21T07:02:02.848482+00:00,192,2,0
GgY5LuMbm-8,2025-10-20,2025-10-21T07:02:02.848488+00:00,114,0,0
O0saMkU0adk,2025-10-20,2025-10-21T07:02:02.848495+00:00,177,1,0
z6BD_a-TfjA,2025-10-20,2025-10-21T07:02:02.848502+00:00,1859,40,5
RgSwzhHK4v8,2025-10-20,2025-10-21T07:02:02.848509+00:00,1046,17,0
TxohNxhzwBc,2025-10-20,2025-10-21T07:02:02.848515+00:00,1998,7,0
tJZoOVtLDvo,2025-10-20,2025-10-21T07:02:02.848522+00:00,4122,42,0
BW3YOuIUiJ8,2025-10-20,2025-10-21T07:02:02.848528+00:00,293,22,4
4ReElO-9wko,2025-10-20,2025-10-21T07:02:02.848535+00:00,93,2,3
p9H6SWTVwKg,2025-10-20,2025-10-21T07:02:02.848541+00:00,21,2,0
QX9Gm8z40Fs,2025-10-20,2025-10-21T07:02:02.848547+00:00,49,9,12
Esa4bjUGAUs,2025-10-20,2025-10-21T07:02:02.848553+00:00,672,8,1
Yfpd6AtXWi8,2025-10-20,2025-10-21T07:02:02.848560+00:00,0,0,0
_xNavkxwxYc,2025-10-20,2025-10-21T07:02:02.848566+00:00,198,0,0
E0EcfPbwaSg,2025-10-20,2025-10-21T07:02:02.848573+00:00,76,1,0
eMwQ9OYPubY,2025-10-20,2025-10-21T07:02:02.848580+00:00,2,0,0
0388m83cRnY,2025-10-20,2025-10-21T07:02:02.848587+00:00,69,0,0
yGJBsZdN53k,2025-10-20,2025-10-21T07:02:02.848595+00:00,4,0,0
-XHYFK43EzI,2025-10-20,2025-10-21T07:02:02.848601+00:00,66,3,1
LxXmiFqxV6g,2025-10-20,2025-10-21T07:02:02.848607+00:00,207,4,0
P2w50Wm3rgE,2025-10-20,2025-10-21T07:02:02.848614+00:00,72,0,0
VS9XxQSpro4,2025-10-20,2025-10-21T07:02:02.848621+00:00,65,0,0
JKQIZmRcQZ8,2025-10-20,2025-10-21T07:02:02.848628+00:00,6,0,0
GIxHzP5LifE,2025-10-20,2025-10-21T07:02:02.848634+00:00,56,1,0
5633wHz-8oM,2025-10-20,2025-10-21T07:02:02.848640+00:00,0,0,0
lhHwrDC2OhM,2025-10-20,2025-10-21T07:02:02.848647+00:00,108,0,0
SD1oqvwkivM,2025-10-20,2025-10-21T07:02:02.848654+00:00,1,0,0
jID20XDUJ_k,2025-10-20,2025-10-21T07:02:02.848660+00:00,87,0,0
WpW1VAQw5hE,2025-10-20,2025-10-21T07:02:02.848666+00:00,159,0,0
AlSjfedj1hE,2025-10-20,2025-10-21T07:02:02.848672+00:00,0,0,0
NWnhJC2Pcos,2025-10-20,2025-10-21T07:02:02.848678+00:00,1,0,0
F_4GK6fTNu8,2025-10-20,2025-10-21T07:02:02.848686+00:00,5,0,0
BTywRT1IXAg,2025-10-20,2025-10-21T07:02:02.848692+00:00,170,0,0
I34yCzeFQjg,2025-10-20,2025-10-21T07:02:02.848699+00:00,1,0,0
Ni_VDSwvI7Y,2025-10-20,2025-10-21T07:02:02.848705+00:00,957,11,0
b9yzp3EoKQI,2025-10-20,2025-10-21T07:02:02.848711+00:00,171,2,0
Wuw2Jj-fVYE,2025-10-20,2025-10-21T07:02:02.848718+00:00,462,3,0
Un6m3IJMxGE,2025-10-20,2025-10-21T07:02:02.848724+00:00,114,2,0
Nx2y469-ANU,2025-10-20,2025-10-21T07:02:02.848730+00:00,1,0,0
T6pPkTJx6qA,2025-10-20,2025-10-21T07:02:02.848736+00:00,42,2,0
omWbxQfH5Ws,2025-10-20,2025-10-21T07:02:02.848742+00:00,0,0,0
195JSA9gB3U,2025-10-20,2025-10-21T07:02:05.157917+00:00,2263,20,4
Jybck2mlR60,2025-10-20,2025-10-21T07:02:05.157971+00:00,2405,13,1
-bY4R4PzkRc,2025-10-20,2025-10-21T07:02:05.157982+00:00,58,0,0
ubvORmdvl9M,2025-10-20,2025-10-21T07:02:05.157991+00:00,43,8,8
DWAXs6v8dOA,2025-10-20,2025-10-21T07:02:05.157998+00:00,0,0,0
kggSbCHS6pM,2025-10-20,2025-10-21T07:02:05.158005+00:00,6,2,0
r5A0hoUbQWA,2025-10-20,2025-10-21T07:02:05.158011+00:00,5,0,0
vVNG7hT3CEQ,2025-10-20,2025-10-21T07:02:05.158024+00:00,62,0,0
FnE73gzqLbU,2025-10-20,2025-10-21T07:02:05.158031+00:00,17593,38,2
jxDIRH-L9I4,2025-10-20,2025-10-21T07:02:05.158038+00:00,727,5,0
6kA8YkSjkoc,2025-10-20,2025-10-21T07:02:05.158045+00:00,91,1,0
O7Mc45Rj6Ck,2025-10-20,2025-10-21T07:02:05.158052+00:00,88,2,0
OKcA2bLQkmg,2025-10-20,2025-10-21T07:02:05.158058+00:00,1230,31,0
scyBOPGRuPE,2025-10-20,2025-10-21T07:02:05.158065+00:00,1880,9,0
PC67LPYSt7Y,2025-10-20,2025-10-21T07:02:05.158072+00:00,118,3,0
m7A1NOPORvQ,2025-10-20,2025-10-21T07:02:05.158079+00:00,431,9,1
-kvDZNGEuR4,2025-10-20,2025-10-21T07:02:05.158085+00:00,127,2,0
9Z-a4PmgwdU,2025-10-20,2025-10-21T07:02:05.158092+00:00,1124,17,0
wtzE3lGT5sU,2025-10-20,2025-10-21T07:02:05.158099+00:00,504,5,0
-Hz5Oq-y13k,2025-10-20,2025-10-21T07:02:05.158105+00:00,1897,13,0
v7WeXncJcHY,2025-10-20,2025-10-21T07:02:05.158112+00:00,1546,17,2
wwGyM6hcT-o,2025-10-20,2025-10-21T07:02:05.158118+00:00,204,1,0
Lp74i9tvtAA,2025-10-20,2025-10-21T07:02:05.158124+00:00,0,0,0
h-VM4gKgLzg,2025-10-20,2025-10-21T07:02:05.158131+00:00,34,0,0
w8EWcWc6Ipo,2025-10-20,2025-10-21T07:02:05.158137+00:00,182,3,0
S2UwY-_Vnn0,2025-10-20,2025-10-21T07:02:05.158144+00:00,0,0,0
7UX1j6ugwy0,2025-10-20,2025-10-21T07:02:05.158152+00:00,383,0,0
mc0l4AIBBW4,2025-10-20,2025-10-21T07:02:05.158158+00:00,64,0,0
A_G2YjLOr44,2025-10-20,2025-10-21T07:02:05.158165+00:00,11064,452,19
NLnp2xbLv5o,2025-10-20,2025-10-21T07:02:05.158171+00:00,14061,945,7
OGDR_bdV8Ec,2025-10-20,2025-10-21T07:02:05.158178+00:00,1981,13,0
cagEGiftQzg,2025-10-20,2025-10-21T07:02:05.158184+00:00,1553,33,0
2D3oLrIQbGk,2025-10-20,2025-10-21T07:02:05.158191+00:00,1449,23,0
Nmuc-wIbnWM,2025-10-20,2025-10-21T07:02:05.158197+00:00,1927,45,0
4-ExsuGgFxY,2025-10-20,2025-10-21T07:02:05.158203+00:00,5678,146,2
3qa4BuwfxXQ,2025-10-20,2025-10-21T07:02:05.158210+00:00,1290,19,0
dwe0TTUOl88,2025-10-20,2025-10-21T07:02:05.158216+00:00,1878,32,1
gk5ljETOiqU,2025-10-20,2025-10-21T07:02:05.158222+00:00,2248,0,0
V6XrQ8-kQi8,2025-10-20,2025-10-21T07:02:05.158228+00:00,3169,128,0
N0xx8x8Rk_0,2025-10-20,2025-10-21T07:02:05.158234+00:00,332,1,0
1uDhoSpfGW0,2025-10-20,2025-10-21T07:02:05.158241+00:00,2011,14,1
883ukmgt1Hw,2025-10-20,2025-10-21T07:02:05.158247+00:00,1216,18,2
iEbgvvxhcU4,2025-10-20,2025-10-21T07:02:05.158254+00:00,171,0,1
JEP4I6M9LUA,2025-10-20,2025-10-21T07:02:05.158260+00:00,86,1,0
2wzcgtb8muU,2025-10-20,2025-10-21T07:02:05.158266+00:00,9,0,1
-mEuG2dBBeg,2025-10-20,2025-10-21T07:02:05.158273+00:00,58,0,0
JPUSUzo3fYw,2025-10-20,2025-10-21T07:02:05.158279+00:00,5,1,0
TSLsnP06iW8,2025-10-20,2025-10-21T07:02:05.158285+00:00,405,3,0
mgQ7rzVRNt8,2025-10-20,2025-10-21T07:02:05.158291+00:00,388,1,0
XN9nuSzx43o,2025-10-20,2025-10-21T07:02:05.158297+00:00,317,5,0
1dxqDTmitUk,2025-10-20,2025-10-21T07:02:07.486081+00:00,80,1,0
Pn3TV-6Zq6E,2025-10-20,2025-10-21T07:02:07.486134+00:00,127,0,1
ELm4AYtPnhE,2025-10-20,2025-10-21T07:02:07.486143+00:00,2620,10,0
Jnszpl_JOcY,2025-10-20,2025-10-21T07:02:07.486150+00:00,167,3,0
2wY45WIgAEk,2025-10-20,2025-10-21T07:02:07.486157+00:00,4,0,0
CEJ0iSPkSIU,2025-10-20,2025-10-21T07:02:07.486165+00:00,53,0,1
h5vePgCC2pI,2025-10-20,2025-10-21T07:02:07.486171+00:00,0,0,0
g5efmJlsvBI,2025-10-20,2025-10-21T07:02:07.486178+00:00,10,0,0
CWF_fI2FTvk,2025-10-20,2025-10-21T07:02:07.486186+00:00,1,0,0
XjmokBaM_Q0,2025-10-20,2025-10-21T07:02:07.486193+00:00,1,0,0
UfvB3FNJOjY,2025-10-20,2025-10-21T07:02:07.486200+00:00,96,1,0
peZgInxv5SU,2025-10-20,2025-10-21T07:02:07.486208+00:00,221,0,0
1kHJFYjaXLg,2025-10-20,2025-10-21T07:02:07.486215+00:00,7,0,0
krc3u08VRvQ,2025-10-20,2025-10-21T07:02:07.486222+00:00,16751,48,0
wHKBqphuyug,2025-10-20,2025-10-21T07:02:07.486228+00:00,1686,40,5
tVUztiiaE-o,2025-10-20,2025-10-21T07:02:07.486235+00:00,1105,12,0
Ef3TYDpcT6E,2025-10-20,2025-10-21T07:02:07.486241+00:00,2822,29,0
46CZR3UhzGU,2025-10-20,2025-10-21T07:02:07.486247+00:00,1277,18,1
9rzOrUlX5gg,2025-10-20,2025-10-21T07:02:07.486253+00:00,1576,21,0
5iukANpwpng,2025-10-20,2025-10-21T07:02:07.486261+00:00,549,9,0
OhuoCxatrWM,2025-10-20,2025-10-21T07:02:07.486267+00:00,2574,12,0
ZqKX1ORdHfg,2025-10-20,2025-10-21T07:02:07.486279+00:00,173,10,0
IT0zEWlPZAI,2025-10-20,2025-10-21T07:02:07.486285+00:00,1075,8,0
NbPEQvk4fqw,2025-10-20,2025-10-21T07:02:07.486292+00:00,51,10,0
x7ahMskzYLQ,2025-10-20,2025-10-21T07:02:07.486299+00:00,76,0,0
ej2KkD_bbaY,2025-10-20,2025-10-21T07:02:07.486306+00:00,132,1,0
v0DbzeYryfA,2025-10-20,2025-10-21T07:02:07.486313+00:00,115,7,0
PjqSIRnL-Fo,2025-10-20,2025-10-21T07:02:07.486320+00:00,35,0,0
EmGOcMRyZ9Q,2025-10-20,2025-10-21T07:02:07.486326+00:00,16,1,0
pjhhD6giOkY,2025-10-20,2025-10-21T07:02:07.486333+00:00,296,2,0
Ayj30BkPlVc,2025-10-20,2025-10-21T07:02:07.486339+00:00,80,2,0
H-YwIeqmB4I,2025-10-20,2025-10-21T07:02:07.486345+00:00,0,0,0
Gekh5IvbJqU,2025-10-20,2025-10-21T07:02:07.486352+00:00,39268,482,3
4-2ZBAS0dPs,2025-10-20,2025-10-21T07:02:07.486359+00:00,23419,476,18
wiUjaTBMpaA,2025-10-20,2025-10-21T07:02:07.486365+00:00,15823,0,7
wQWZXg3Fo2A,2025-10-20,2025-10-21T07:02:07.486371+00:00,13963,515,20
Fo5uXjarxls,2025-10-20,2025-10-21T07:02:07.486377+00:00,16307,658,14
IpLpSBQManU,2025-10-20,2025-10-21T07:02:07.486383+00:00,1258,222,19
A2MOtJV57CM,2025-10-20,2025-10-21T07:02:07.486389+00:00,2337,159,1
xMvb08Z1tZI,2025-10-20,2025-10-21T07:02:07.486395+00:00,3564,255,4
O8yfwzTstSA,2025-10-20,2025-10-21T07:02:07.486401+00:00,1198,23,0
fK1XQB2ottM,2025-10-20,2025-10-21T07:02:07.486407+00:00,1364,17,0
6oseJfg8MDI,2025-10-20,2025-10-21T07:02:07.486414+00:00,1884,70,2
y8--HGWAQNU,2025-10-20,2025-10-21T07:02:07.486421+00:00,1423,61,0
eTvzvxrOXg8,2025-10-20,2025-10-21T07:02:07.486427+00:00,1775,39,1
5HQyCqOaMtk,2025-10-20,2025-10-21T07:02:07.486433+00:00,1428,12,0
ix2U-a6FaZw,2025-10-20,2025-10-21T07:02:07.486439+00:00,949,20,3
yxQPOh75aNY,2025-10-20,2025-10-21T07:02:07.486445+00:00,1101,10,0
k3XaqxyezAQ,2025-10-20,2025-10-21T07:02:07.486451+00:00,1960,61,1
WEres1b4JXg,2025-10-20,2025-10-21T07:02:07.486457+00:00,2005,21,5
1oF6RZtaxjM,2025-10-20,2025-10-21T07:02:09.955436+00:00,1673,40,5
dITGfeKoDcI,2025-10-20,2025-10-21T07:02:09.955487+00:00,1337,26,0
om-7h6_rm9g,2025-10-20,2025-10-21T07:02:09.955496+00:00,1153,11,1
zLs4_sndODY,2025-10-20,2025-10-21T07:02:09.955504+00:00,1386,44,0
z0ZZVtqJrKQ,2025-10-20,2025-10-21T07:02:09.955511+00:00,661,0,1
i2UW4p_WOWY,2025-10-20,2025-10-21T07:02:09.955517+00:00,1070,19,0
PDgmavlLYYA,2025-10-20,2025-10-21T07:02:09.955524+00:00,1220,17,0
lun6toBuG70,2025-10-20,2025-10-21T07:02:09.955530+00:00,989,7,0
16UsIDpKAS4,2025-10-20,2025-10-21T07:02:09.955537+00:00,968,13,1
Qv1EVDqlCtY,2025-10-20,2025-10-21T07:02:09.955543+00:00,651,20,0
G9X-I3q9IKM,2025-10-20,2025-10-21T07:02:09.955550+00:00,477,12,1
ChklAm0xgfk,2025-10-20,2025-10-21T07:02:09.955556+00:00,1353,36,0
rp_vv5mjPio,2025-10-20,2025-10-21T07:02:09.955563+00:00,443,2,0
hGHccAOhmQE,2025-10-20,2025-10-21T07:02:09.955570+00:00,356,8,6
IzadWe08eBw,2025-10-20,2025-10-21T07:02:09.955576+00:00,600,14,0
geDnd-xCqWY,2025-10-20,2025-10-21T07:02:09.955582+00:00,481,12,4
HuZbZyKghJE,2025-10-20,2025-10-21T07:02:09.955588+00:00,445,9,0
4isNCgMsakc,2025-10-20,2025-10-21T07:02:09.955594+00:00,422,4,1
qK-qa1XdpRs,2025-10-20,2025-10-21T07:02:09.955601+00:00,428,4,0
rUfeCbNHce8,2025-10-20,2025-10-21T07:02:09.955607+00:00,379,4,0
WEohezltEHY,2025-10-20,2025-10-21T07:02:09.955614+00:00,77,8,0
oYVbe9iEp2M,2025-10-20,2025-10-21T07:02:09.955620+00:00,278,7,0
ARR56Zkl5q8,2025-10-20,2025-10-21T07:02:09.955626+00:00,226,2,0
7nYRdxAfxBk,2025-10-20,2025-10-21T07:02:09.955632+00:00,266,1,0
-2TdyddKn7o,2025-10-20,2025-10-21T07:02:09.955638+00:00,156,8,3
sL_ADYUr2i4,2025-10-20,2025-10-21T07:02:09.955644+00:00,1122,45,0
6A3oubONFXI,2025-10-20,2025-10-21T07:02:09.955650+00:00,190,4,1
_rOca6Te_YE,2025-10-20,2025-10-21T07:02:09.955656+00:00,278,8,1
-9WqzlcnZWA,2025-10-20,2025-10-21T07:02:09.955662+00:00,216,2,0
2vPfE2BnUsY,2025-10-20,2025-10-21T07:02:09.955669+00:00,156,2,0
4pcbJlKHK6k,2025-10-20,2025-10-21T07:02:09.955675+00:00,190306,9577,80
u0UPx353-v4,2025-10-20,2025-10-21T07:02:09.955681+00:00,12298,691,22
pQVBrGRFcXU,2025-10-20,2025-10-21T07:02:09.955686+00:00,4442,59,0
mw6jRUhXXY0,2025-10-20,2025-10-21T07:02:09.955693+00:00,2041,81,6
LpOu3pn3Bas,2025-10-20,2025-10-21T07:02:09.955699+00:00,1140,10,0
h1jQVa847jM,2025-10-20,2025-10-21T07:02:09.955706+00:00,5197,18,0
dgPdbH5souM,2025-10-20,2025-10-21T07:02:09.955712+00:00,2290,40,5
_UgZq1ohLtg,2025-10-20,2025-10-21T07:02:09.955718+00:00,2219,75,0
72CDLIEG9RE,2025-10-20,2025-10-21T07:02:09.955724+00:00,3518,18,0
7cXlN-NhBNk,2025-10-20,2025-10-21T07:02:09.955731+00:00,991,0,1
fW9w98NlBbA,2025-10-20,2025-10-21T07:02:09.955737+00:00,354,10,3
jJuN27hd98Q,2025-10-20,2025-10-21T07:02:09.955743+00:00,1534,10,0
s3BosMGCOKo,2025-10-20,2025-10-21T07:02:09.955749+00:00,83,3,0
jcHrCYtW0oI,2025-10-20,2025-10-21T07:02:09.955761+00:00,127,3,0
1VfdPgdvhZY,2025-10-20,2025-10-21T07:02:09.955768+00:00,345,3,0
0MFqfJ6Okig,2025-10-20,2025-10-21T07:02:09.955774+00:00,15,4,1
fgcFRT8W_Ss,2025-10-20,2025-10-21T07:02:09.955780+00:00,0,0,0
No6ArVzIDrg,2025-10-20,2025-10-21T07:02:09.955787+00:00,83,0,0
DRIDbnpUD2w,2025-10-20,2025-10-21T07:02:09.955793+00:00,4,0,0
28Gn04qCYRQ,2025-10-20,2025-10-21T07:02:09.955799+00:00,2033,277,61
XI85p6yTAk0,2025-10-20,2025-10-21T07:02:12.265502+00:00,1546,23,0
D3zLx8Sw238,2025-10-20,2025-10-21T07:02:12.265541+00:00,689,10,0
Kw1_vXzlUvI,2025-10-20,2025-10-21T07:02:12.265545+00:00,1195,23,0
ZLWWuIRGSy0,2025-10-20,2025-10-21T07:02:12.265547+00:00,1421,21,0
XBdAyUlxGHw,2025-10-20,2025-10-21T07:02:12.265551+00:00,442,2,0
Sd9OdRXuWqk,2025-10-20,2025-10-21T07:02:12.265553+00:00,295,4,1
Os2M025vtmI,2025-10-20,2025-10-21T07:02:12.265556+00:00,285,2,0
RZWF-hNuVag,2025-10-20,2025-10-21T07:02:12.265559+00:00,23,1,0
645v7bx0P3M,2025-10-20,2025-10-21T07:02:12.265561+00:00,57,2,0
2iioYRd0Y3A,2025-10-20,2025-10-21T07:02:12.265564+00:00,5,0,0
u6VLNR-13q0,2025-10-20,2025-10-21T07:02:12.265567+00:00,299,0,0
cwBY1_Cr1Xc,2025-10-20,2025-10-21T07:02:12.265569+00:00,4,1,0
wr3NhfeoI1U,2025-10-20,2025-10-21T07:02:12.265572+00:00,8,1,0
I_Orr6PvXO8,2025-10-20,2025-10-21T07:02:12.265575+00:00,176,0,0
G-n0EZb1QZ4,2025-10-20,2025-10-21T07:02:12.265577+00:00,68,0,0
STmGoxqW1Ds,2025-10-20,2025-10-21T07:02:12.265580+00:00,1439,30,0
5K85TS6aBjM,2025-10-20,2025-10-21T07:02:12.265583+00:00,1264,3,0
3SDulSyg6EY,2025-10-20,2025-10-21T07:02:12.265585+00:00,548,9,0
JZer6rt3y5I,2025-10-20,2025-10-21T07:02:12.265588+00:00,58,1,0
gsy_vlxju7A,2025-10-20,2025-10-21T07:02:12.265591+00:00,817,5,0
eyf2jTgNPY8,2025-10-20,2025-10-21T07:02:12.265593+00:00,47,1,0
7k_K5gyUc5Y,2025-10-20,2025-10-21T07:02:12.265596+00:00,49,1,0
Fc_4j-sqqiU,2025-10-20,2025-10-21T07:02:12.265598+00:00,210,3,0
sLltW7OskBY,2025-10-20,2025-10-21T07:02:12.265601+00:00,3882,361,13
75u7PLrCzY8,2025-10-20,2025-10-21T07:02:12.265604+00:00,868,4,0
suKDEiDb2TU,2025-10-20,2025-10-21T07:02:12.265607+00:00,271,4,0
QmaIYOTtRd8,2025-10-20,2025-10-21T07:02:12.265609+00:00,32,1,0
uOWcTF6NxaA,2025-10-20,2025-10-21T07:02:12.265612+00:00,0,0,0
jR2bw3WNo4g,2025-10-20,2025-10-21T07:02:12.265615+00:00,1104,4,0
JOyXp3Igg6g,2025-10-20,2025-10-21T07:02:12.265618+00:00,741,9,0
Iyzt4TK2d60,2025-10-20,2025-10-21T07:02:12.265620+00:00,398,4,2
ugsh8wEbUrw,2025-10-20,2025-10-21T07:02:12.265623+00:00,488,6,0
wkSgXgNAdkI,2025-10-20,2025-10-21T07:02:12.265625+00:00,29,2,0
O2tAqxyETqg,2025-10-20,2025-10-21T07:02:12.265628+00:00,42241,2233,129
kaZEIM5MfAI,2025-10-20,2025-10-21T07:02:12.265631+00:00,170104,3482,163
t4SuIYwIVMc,2025-10-20,2025-10-21T07:02:12.265634+00:00,4552,43,5
3vU_KZqKfGk,2025-10-20,2025-10-21T07:02:12.265637+00:00,6576,129,3
qFzDaLdIgdQ,2025-10-20,2025-10-21T07:02:12.265639+00:00,2027,12,6
6DRQW0aM1lc,2025-10-20,2025-10-21T07:02:12.265642+00:00,1723,18,0
9WuiQ2o_LaA,2025-10-20,2025-10-21T07:02:12.265648+00:00,4216,65,1
xRpuCamUfRE,2025-10-20,2025-10-21T07:02:12.265655+00:00,1164,12,0
pBbwjN3gP4k,2025-10-20,2025-10-21T07:02:12.265661+00:00,1220,24,2
3mv_L9okfGs,2025-10-20,2025-10-21T07:02:12.265667+00:00,1106,10,0
PoBYtEvMPB0,2025-10-20,2025-10-21T07:02:12.265673+00:00,2337,20,2
BHrAWNCG-jA,2025-10-20,2025-10-21T07:02:12.265679+00:00,608,11,0
PzGUsLQjjdk,2025-10-20,2025-10-21T07:02:12.265685+00:00,1230,4,0
ycuxpxOzwYI,2025-10-20,2025-10-21T07:02:12.265691+00:00,862,9,0
ooRo0BM0x8c,2025-10-20,2025-10-21T07:02:12.265697+00:00,985,4,1
XHYVwqsa-OQ,2025-10-20,2025-10-21T07:02:12.265704+00:00,1013,14,0
UdsND_62K7k,2025-10-20,2025-10-21T07:02:12.265709+00:00,1025,57,13
1kWT_QIrxhY,2025-10-20,2025-10-21T07:02:14.656955+00:00,1079,9,0
3Beq-HlUcvo,2025-10-20,2025-10-21T07:02:14.657010+00:00,809,14,1
-RaZT70m0Ck,2025-10-20,2025-10-21T07:02:14.657020+00:00,1144,19,0
5Yb0BPLt6nw,2025-10-20,2025-10-21T07:02:14.657028+00:00,2197,29,0
5y5XvPNnbnQ,2025-10-20,2025-10-21T07:02:14.657035+00:00,1138,24,9
dnsQofzLtDk,2025-10-20,2025-10-21T07:02:14.657041+00:00,506,0,0
nbxFug9fK4A,2025-10-20,2025-10-21T07:02:14.657048+00:00,513,2,0
IjMvLybLkeo,2025-10-20,2025-10-21T07:02:14.657055+00:00,129,3,0
tw2rlG3YEjQ,2025-10-20,2025-10-21T07:02:14.657062+00:00,431,5,0
tNbz5n6_Des,2025-10-20,2025-10-21T07:02:14.657070+00:00,1684,6,1
QUbrEPbZKss,2025-10-20,2025-10-21T07:02:14.657076+00:00,61,2,0
9yc7ORohdbY,2025-10-20,2025-10-21T07:02:14.657084+00:00,104,3,1
yZLt-n7oArM,2025-10-20,2025-10-21T07:02:14.657091+00:00,37,4,0
ry-Ker_3x2g,2025-10-20,2025-10-21T07:02:14.657097+00:00,30,2,0
1q_sxVy3_pY,2025-10-20,2025-10-21T07:02:14.657104+00:00,369,2,1
eYDOKXdycPc,2025-10-20,2025-10-21T07:02:14.657110+00:00,12,0,0
EzaZl8Kq56I,2025-10-20,2025-10-21T07:02:14.657117+00:00,38,3,0
sj459mijwv0,2025-10-20,2025-10-21T07:02:14.657123+00:00,149,1,0
jUpfrpzhg0s,2025-10-20,2025-10-21T07:02:14.657130+00:00,3,0,0
i_8AGX3kneI,2025-10-20,2025-10-21T07:02:14.657136+00:00,22058,521,3
