report_date_utc,brand,roll7_video_mentions,roll7_views,roll7_likes,roll7_comments,roll7_top_channels
2025-10-02,nongshim,2,2211,44,1,
2025-10-02,orion choco pie,0,0,0,0,
2025-10-02,ottogi,0,0,0,0,
2025-10-02,pepero,0,0,0,0,
2025-10-02,plantspired,0,0,0,0,
2025-10-02,pulmuone,0,0,0,0,
2025-10-02,samlip,0,0,0,0,
2025-10-02,samyang,2,2494,351,9,
2025-10-02,sempio,9,111811,3674,1019,
2025-10-02,shin ramen,0,0,0,0,
2025-10-02,soon hari,0,0,0,0,
2025-10-02,starkist,0,0,0,0,
2025-10-02,toomba,1,41,2,0,
2025-10-02,turtle chips,0,0,0,0,
2025-10-03,beksul,0,0,0,0,
2025-10-03,bibigo,0,0,0,0,
2025-10-03,binggrae,0,0,0,0,
2025-10-03,buldak,7,3424,104,1,
2025-10-03,chamisul,0,0,0,0,
2025-10-03,chapagetti,0,0,0,0,
2025-10-03,chum churum,0,0,0,0,
2025-10-03,chung jung one,0,0,0,0,
2025-10-03,daesang,0,0,0,0,
2025-10-03,emart,1,9,1,0,
2025-10-03,havmor,0,0,0,0,
2025-10-03,jin ramen,0,0,0,0,
2025-10-03,jinro,2,157314,922,6,
2025-10-03,jongga,0,0,0,0,
2025-10-03,kyochon,0,0,0,0,
2025-10-03,lotte choco pie,0,0,0,0,
2025-10-03,lotte mart,1,81,2,0,
2025-10-03,maxim coffee,0,0,0,0,
2025-10-03,melona,0,0,0,0,
2025-10-03,milkis,0,0,0,0,
2025-10-03,nasoya,0,0,0,0,
2025-10-03,neoguri,0,0,0,0,
2025-10-03,nongshim,2,2226,44,1,
2025-10-03,orion choco pie,0,0,0,0,
2025-10-03,ottogi,0,0,0,0,
2025-10-03,pepero,0,0,0,0,
2025-10-03,plantspired,0,0,0,0,
2025-10-03,pulmuone,0,0,0,0,
2025-10-03,samlip,0,0,0,0,
2025-10-03,samyang,2,2504,352,9,
2025-10-03,sempio,8,90822,2624,676,
2025-10-03,shin ramen,0,0,0,0,
2025-10-03,soon hari,0,0,0,0,
2025-10-03,starkist,0,0,0,0,
2025-10-03,toomba,0,0,0,0,
2025-10-03,turtle chips,0,0,0,0,
2025-10-04,beksul,0,0,0,0,
2025-10-04,bibigo,0,0,0,0,
2025-10-04,binggrae,0,0,0,0,
2025-10-04,buldak,7,3442,104,1,
2025-10-04,chamisul,0,0,0,0,
2025-10-04,chapagetti,0,0,0,0,
2025-10-04,chum churum,0,0,0,0,
2025-10-04,chung jung one,0,0,0,0,
2025-10-04,daesang,0,0,0,0,
2025-10-04,emart,1,9,1,0,
2025-10-04,havmor,0,0,0,0,
2025-10-04,jin ramen,0,0,0,0,
2025-10-04,jinro,1,114901,643,4,
2025-10-04,jongga,0,0,0,0,
2025-10-04,kyochon,0,0,0,0,
2025-10-04,lotte choco pie,0,0,0,0,
2025-10-04,lotte mart,1,81,2,0,
2025-10-04,maxim coffee,0,0,0,0,
2025-10-04,melona,0,0,0,0,
2025-10-04,milkis,0,0,0,0,
2025-10-04,nasoya,0,0,0,0,
2025-10-04,neoguri,0,0,0,0,
2025-10-04,nongshim,1,414,13,0,
2025-10-04,orion choco pie,0,0,0,0,
2025-10-04,ottogi,0,0,0,0,
2025-10-04,pepero,0,0,0,0,
2025-10-04,plantspired,0,0,0,0,
2025-10-04,pulmuone,0,0,0,0,
2025-10-04,samlip,0,0,0,0,
2025-10-04,samyang,1,559,146,4,
2025-10-04,sempio,6,66410,2458,609,
2025-10-04,shin ramen,0,0,0,0,
2025-10-04,soon hari,0,0,0,0,
2025-10-04,starkist,0,0,0,0,
2025-10-04,toomba,0,0,0,0,
2025-10-04,turtle chips,0,0,0,0,
2025-10-05,beksul,0,0,0,0,
2025-10-05,bibigo,0,0,0,0,
2025-10-05,binggrae,0,0,0,0,
2025-10-05,buldak,7,3456,104,1,
2025-10-05,chamisul,0,0,0,0,
2025-10-05,chapagetti,0,0,0,0,
2025-10-05,chum churum,0,0,0,0,
2025-10-05,chung jung one,0,0,0,0,
2025-10-05,daesang,0,0,0,0,
2025-10-05,emart,0,0,0,0,
2025-10-05,havmor,0,0,0,0,
2025-10-05,jin ramen,0,0,0,0,
2025-10-05,jinro,0,0,0,0,
2025-10-05,jongga,0,0,0,0,
2025-10-05,kyochon,0,0,0,0,
2025-10-05,lotte choco pie,0,0,0,0,
2025-10-05,lotte mart,1,81,2,0,
2025-10-05,maxim coffee,0,0,0,0,
2025-10-05,melona,0,0,0,0,
2025-10-05,milkis,0,0,0,0,
2025-10-05,nasoya,0,0,0,0,
2025-10-05,neoguri,0,0,0,0,
2025-10-05,nongshim,1,415,13,0,
2025-10-05,orion choco pie,0,0,0,0,
2025-10-05,ottogi,0,0,0,0,
2025-10-05,pepero,0,0,0,0,
2025-10-05,plantspired,0,0,0,0,
2025-10-05,pulmuone,0,0,0,0,
2025-10-05,samlip,0,0,0,0,
2025-10-05,samyang,1,560,146,4,
2025-10-05,sempio,5,47623,1762,434,
2025-10-05,shin ramen,0,0,0,0,
2025-10-05,soon hari,0,0,0,0,
2025-10-05,starkist,0,0,0,0,
2025-10-05,toomba,0,0,0,0,
2025-10-05,turtle chips,0,0,0,0,
2025-10-06,beksul,0,0,0,0,
2025-10-06,bibigo,0,0,0,0,
2025-10-06,binggrae,0,0,0,0,
2025-10-06,buldak,4,1476,38,4,
2025-10-06,chamisul,0,0,0,0,
2025-10-06,chapagetti,0,0,0,0,
2025-10-06,chum churum,0,0,0,0,
2025-10-06,chung jung one,0,0,0,0,
2025-10-06,daesang,0,0,0,0,
2025-10-06,emart,0,0,0,0,
2025-10-06,havmor,0,0,0,0,
2025-10-06,jin ramen,0,0,0,0,
2025-10-06,jinro,0,0,0,0,
2025-10-06,jongga,0,0,0,0,
2025-10-06,kyochon,0,0,0,0,
2025-10-06,lotte choco pie,0,0,0,0,
2025-10-06,lotte mart,1,81,2,0,
2025-10-06,maxim coffee,0,0,0,0,
2025-10-06,melona,0,0,0,0,
2025-10-06,milkis,0,0,0,0,
2025-10-06,nasoya,0,0,0,0,
2025-10-06,neoguri,0,0,0,0,
2025-10-06,nongshim,1,416,13,0,
2025-10-06,orion choco pie,0,0,0,0,
2025-10-06,ottogi,0,0,0,0,
2025-10-06,pepero,0,0,0,0,
2025-10-06,plantspired,0,0,0,0,
2025-10-06,pulmuone,0,0,0,0,
2025-10-06,samlip,0,0,0,0,
2025-10-06,samyang,1,562,146,4,
2025-10-06,sempio,5,48063,1774,435,
2025-10-06,shin ramen,0,0,0,0,
2025-10-06,soon hari,0,0,0,0,
2025-10-06,starkist,0,0,0,0,
2025-10-06,toomba,0,0,0,0,
2025-10-06,turtle chips,0,0,0,0,
2025-10-07,beksul,0,0,0,0,
2025-10-07,bibigo,0,0,0,0,
2025-10-07,binggrae,0,0,0,0,
2025-10-07,buldak,3,1321,38,4,
2025-10-07,chamisul,0,0,0,0,
2025-10-07,chapagetti,0,0,0,0,
2025-10-07,chum churum,0,0,0,0,
2025-10-07,chung jung one,0,0,0,0,
2025-10-07,daesang,0,0,0,0,
2025-10-07,emart,0,0,0,0,
2025-10-07,havmor,0,0,0,0,
2025-10-07,jin ramen,0,0,0,0,
2025-10-07,jinro,0,0,0,0,
2025-10-07,jongga,0,0,0,0,
2025-10-07,kyochon,0,0,0,0,
2025-10-07,lotte choco pie,0,0,0,0,
2025-10-07,lotte mart,1,81,3,1,
2025-10-07,maxim coffee,0,0,0,0,
2025-10-07,melona,0,0,0,0,
2025-10-07,milkis,0,0,0,0,
2025-10-07,nasoya,0,0,0,0,
2025-10-07,neoguri,0,0,0,0,
2025-10-07,nongshim,1,416,13,0,
2025-10-07,orion choco pie,0,0,0,0,
2025-10-07,ottogi,0,0,0,0,
2025-10-07,pepero,0,0,0,0,
2025-10-07,plantspired,0,0,0,0,
2025-10-07,pulmuone,0,0,0,0,
2025-10-07,samlip,0,0,0,0,
2025-10-07,samyang,1,563,146,4,
2025-10-07,sempio,4,17325,610,101,
2025-10-07,shin ramen,0,0,0,0,
2025-10-07,soon hari,0,0,0,0,
2025-10-07,starkist,0,0,0,0,
2025-10-07,toomba,0,0,0,0,
2025-10-07,turtle chips,0,0,0,0,
2025-10-08,beksul,0,0,0,0,
2025-10-08,bibigo,0,0,0,0,
2025-10-08,binggrae,0,0,0,0,
2025-10-08,buldak,2,13153,88,4,
2025-10-08,chamisul,0,0,0,0,
2025-10-08,chapagetti,0,0,0,0,
2025-10-08,chum churum,0,0,0,0,
2025-10-08,chung jung one,0,0,0,0,
2025-10-08,daesang,0,0,0,0,
2025-10-08,emart,0,0,0,0,
2025-10-08,havmor,0,0,0,0,
2025-10-08,jin ramen,0,0,0,0,
2025-10-08,jinro,0,0,0,0,
2025-10-08,jongga,0,0,0,0,
2025-10-08,kyochon,0,0,0,0,
2025-10-08,lotte choco pie,0,0,0,0,
2025-10-08,lotte mart,1,81,3,1,
2025-10-08,maxim coffee,0,0,0,0,
2025-10-08,melona,0,0,0,0,
2025-10-08,milkis,0,0,0,0,
2025-10-08,nasoya,0,0,0,0,
2025-10-08,neoguri,0,0,0,0,
2025-10-08,nongshim,1,416,13,0,
2025-10-08,orion choco pie,0,0,0,0,
2025-10-08,ottogi,0,0,0,0,
2025-10-08,pepero,0,0,0,0,
2025-10-08,plantspired,0,0,0,0,
2025-10-08,pulmuone,0,0,0,0,
2025-10-08,samlip,0,0,0,0,
2025-10-08,samyang,0,0,0,0,
2025-10-08,sempio,4,16207,395,99,
2025-10-08,shin ramen,0,0,0,0,
2025-10-08,soon hari,0,0,0,0,
2025-10-08,starkist,0,0,0,0,
2025-10-08,toomba,0,0,0,0,
2025-10-08,turtle chips,0,0,0,0,
2025-10-09,beksul,0,0,0,0,
2025-10-09,bibigo,0,0,0,0,
2025-10-09,binggrae,0,0,0,0,
2025-10-09,buldak,2,13161,88,4,
2025-10-09,chamisul,0,0,0,0,
2025-10-09,chapagetti,0,0,0,0,
2025-10-09,chum churum,0,0,0,0,
2025-10-09,chung jung one,0,0,0,0,
2025-10-09,daesang,0,0,0,0,
2025-10-09,emart,0,0,0,0,
2025-10-09,havmor,1,3,3,0,
2025-10-09,jin ramen,0,0,0,0,
2025-10-09,jinro,0,0,0,0,
2025-10-09,jongga,0,0,0,0,
2025-10-09,kyochon,0,0,0,0,
2025-10-09,lotte choco pie,0,0,0,0,
2025-10-09,lotte mart,1,81,3,1,
2025-10-09,maxim coffee,0,0,0,0,
2025-10-09,melona,0,0,0,0,
2025-10-09,milkis,0,0,0,0,
2025-10-09,nasoya,0,0,0,0,
2025-10-09,neoguri,0,0,0,0,
2025-10-09,nongshim,0,0,0,0,
2025-10-09,orion choco pie,0,0,0,0,
2025-10-09,ottogi,0,0,0,0,
2025-10-09,pepero,0,0,0,0,
2025-10-09,plantspired,0,0,0,0,
2025-10-09,pulmuone,0,0,0,0,
2025-10-09,samlip,0,0,0,0,
2025-10-09,samyang,0,0,0,0,
2025-10-09,sempio,3,14921,390,95,
2025-10-09,shin ramen,0,0,0,0,
2025-10-09,soon hari,0,0,0,0,
2025-10-09,starkist,0,0,0,0,
2025-10-09,toomba,0,0,0,0,
2025-10-09,turtle chips,0,0,0,0,
2025-10-10,beksul,0,0,0,0,
2025-10-10,bibigo,0,0,0,0,
2025-10-10,binggrae,0,0,0,0,
2025-10-10,buldak,4,14115,113,6,
2025-10-10,chamisul,0,0,0,0,
2025-10-10,chapagetti,0,0,0,0,
2025-10-10,chum churum,0,0,0,0,
2025-10-10,chung jung one,0,0,0,0,
2025-10-10,daesang,0,0,0,0,
2025-10-10,emart,0,0,0,0,
2025-10-10,havmor,1,3,3,0,
2025-10-10,jin ramen,0,0,0,0,
2025-10-10,jinro,0,0,0,0,
2025-10-10,jongga,0,0,0,0,
2025-10-10,kyochon,0,0,0,0,
2025-10-10,lotte choco pie,0,0,0,0,
2025-10-10,lotte mart,0,0,0,0,
2025-10-10,maxim coffee,0,0,0,0,
2025-10-10,melona,0,0,0,0,
2025-10-10,milkis,0,0,0,0,
2025-10-10,nasoya,0,0,0,0,
2025-10-10,neoguri,0,0,0,0,
2025-10-10,nongshim,0,0,0,0,
2025-10-10,orion choco pie,0,0,0,0,
2025-10-10,ottogi,0,0,0,0,
2025-10-10,pepero,0,0,0,0,
2025-10-10,plantspired,0,0,0,0,
2025-10-10,pulmuone,0,0,0,0,
2025-10-10,samlip,0,0,0,0,
2025-10-10,samyang,1,1886,187,12,
2025-10-10,sempio,3,15115,391,95,
2025-10-10,shin ramen,0,0,0,0,
2025-10-10,soon hari,1,74,14,0,
2025-10-10,starkist,0,0,0,0,
2025-10-10,toomba,0,0,0,0,
2025-10-10,turtle chips,0,0,0,0,
2025-10-11,beksul,1,0,0,0,
2025-10-11,bibigo,3,0,0,0,
2025-10-11,binggrae,0,0,0,0,
2025-10-11,buldak,44,14119,113,7,
2025-10-11,chamisul,0,0,0,0,
2025-10-11,chapagetti,1,0,0,0,
2025-10-11,chum churum,0,0,0,0,
2025-10-11,chung jung one,0,0,0,0,
2025-10-11,daesang,4,0,0,0,
2025-10-11,emart,5,0,0,0,
2025-10-11,havmor,4,3,3,0,
2025-10-11,jin ramen,4,0,0,0,
2025-10-11,jinro,0,0,0,0,
2025-10-11,jongga,0,0,0,0,
2025-10-11,kyochon,3,0,0,0,
2025-10-11,lotte choco pie,4,0,0,0,
2025-10-11,lotte mart,9,0,0,0,
2025-10-11,maxim coffee,1,0,0,0,
2025-10-11,melona,2,0,0,0,
2025-10-11,milkis,3,0,0,0,
2025-10-11,nasoya,0,0,0,0,
2025-10-11,neoguri,2,0,0,0,
2025-10-11,nongshim,6,0,0,0,
2025-10-11,orion choco pie,0,0,0,0,
2025-10-11,ottogi,4,0,0,0,
2025-10-11,pepero,5,0,0,0,
2025-10-11,plantspired,0,0,0,0,
2025-10-11,pulmuone,1,0,0,0,
2025-10-11,samlip,1,0,0,0,
2025-10-11,samyang,29,2152,210,15,
2025-10-11,sempio,16,21038,614,133,
2025-10-11,shin ramen,4,0,0,0,
2025-10-11,soon hari,4,75,14,0,
2025-10-11,starkist,0,0,0,0,
2025-10-11,toomba,2,0,0,0,
2025-10-11,turtle chips,1,0,0,0,
2025-10-12,beksul,1,0,0,0,
2025-10-12,bibigo,6,0,0,0,
2025-10-12,binggrae,0,0,0,0,
2025-10-12,buldak,86,14122,113,7,
2025-10-12,chamisul,0,0,0,0,
2025-10-12,chapagetti,9,0,0,0,
2025-10-12,chum churum,0,0,0,0,
2025-10-12,chung jung one,0,0,0,0,
2025-10-12,daesang,11,0,0,0,
2025-10-12,emart,6,0,0,0,
2025-10-12,havmor,6,3,3,0,
2025-10-12,jin ramen,5,0,0,0,
2025-10-12,jinro,1,0,0,0,
2025-10-12,jongga,0,0,0,0,
2025-10-12,kyochon,5,0,0,0,
2025-10-12,lotte choco pie,8,0,0,0,
2025-10-12,lotte mart,12,0,0,0,
2025-10-12,maxim coffee,1,0,0,0,
2025-10-12,melona,3,0,0,0,
2025-10-12,milkis,6,0,0,0,
2025-10-12,nasoya,0,0,0,0,
2025-10-12,neoguri,3,0,0,0,
2025-10-12,nongshim,12,0,0,0,
2025-10-12,orion choco pie,1,0,0,0,
2025-10-12,ottogi,5,0,0,0,
2025-10-12,pepero,12,0,0,0,
2025-10-12,plantspired,0,0,0,0,
2025-10-12,pulmuone,1,0,0,0,
2025-10-12,samlip,1,0,0,0,
2025-10-12,samyang,62,2428,224,15,
2025-10-12,sempio,31,25009,779,159,
2025-10-12,shin ramen,13,0,0,0,
2025-10-12,soon hari,6,75,14,0,
2025-10-12,starkist,0,0,0,0,
2025-10-12,toomba,5,0,0,0,
2025-10-12,turtle chips,2,0,0,0,
2025-10-13,beksul,1,0,0,0,
2025-10-13,bibigo,7,0,0,0,
2025-10-13,binggrae,1,0,0,0,
2025-10-13,buldak,126,14127,102,2,
2025-10-13,chamisul,0,0,0,0,
2025-10-13,chapagetti,15,0,0,0,
2025-10-13,chum churum,0,0,0,0,
2025-10-13,chung jung one,0,0,0,0,
2025-10-13,daesang,15,0,0,0,
2025-10-13,emart,8,0,0,0,
2025-10-13,havmor,8,3,3,0,
2025-10-13,jin ramen,8,0,0,0,
2025-10-13,jinro,1,0,0,0,
2025-10-13,jongga,0,0,0,0,
2025-10-13,kyochon,5,0,0,0,
2025-10-13,lotte choco pie,19,0,0,0,
2025-10-13,lotte mart,17,0,0,0,
2025-10-13,maxim coffee,1,0,0,0,
2025-10-13,melona,4,0,0,0,
2025-10-13,milkis,7,0,0,0,
2025-10-13,nasoya,0,0,0,0,
2025-10-13,neoguri,4,0,0,0,
2025-10-13,nongshim,19,0,0,0,
2025-10-13,orion choco pie,1,0,0,0,
2025-10-13,ottogi,5,0,0,0,
2025-10-13,pepero,27,0,0,0,
2025-10-13,plantspired,0,0,0,0,
2025-10-13,pulmuone,1,0,0,0,
2025-10-13,samlip,1,0,0,0,
2025-10-13,samyang,95,2617,232,16,
2025-10-13,sempio,45,26598,822,285,
2025-10-13,shin ramen,21,0,0,0,
2025-10-13,soon hari,9,77,14,0,
2025-10-13,starkist,0,0,0,0,
2025-10-13,toomba,8,0,0,0,
2025-10-13,turtle chips,5,0,0,0,
2025-10-14,beksul,1,0,0,0,
2025-10-14,bibigo,12,0,0,0,
2025-10-14,binggrae,1,0,0,0,
2025-10-14,buldak,168,14139,101,4,
2025-10-14,chamisul,0,0,0,0,
2025-10-14,chapagetti,16,0,0,0,
2025-10-14,chum churum,0,0,0,0,
2025-10-14,chung jung one,0,0,0,0,
2025-10-14,daesang,19,0,0,0,
2025-10-14,emart,21,0,0,0,
2025-10-14,havmor,13,3,3,0,
2025-10-14,jin ramen,13,0,0,0,
2025-10-14,jinro,10,0,0,0,
2025-10-14,jongga,0,0,0,0,
2025-10-14,kyochon,6,0,0,0,
2025-10-14,lotte choco pie,24,0,0,0,
2025-10-14,lotte mart,19,0,0,0,
2025-10-14,maxim coffee,1,0,0,0,
2025-10-14,melona,8,0,0,0,
2025-10-14,milkis,8,0,0,0,
2025-10-14,nasoya,1,0,0,0,
2025-10-14,neoguri,5,0,0,0,
2025-10-14,nongshim,27,0,0,0,
2025-10-14,orion choco pie,1,0,0,0,
2025-10-14,ottogi,6,0,0,0,
2025-10-14,pepero,37,0,0,0,
2025-10-14,plantspired,1,0,0,0,
2025-10-14,pulmuone,1,0,0,0,
2025-10-14,samlip,1,0,0,0,
2025-10-14,samyang,130,11466,832,35,
2025-10-14,sempio,68,45669,2543,731,
2025-10-14,shin ramen,28,0,0,0,
2025-10-14,soon hari,11,78,14,0,
2025-10-14,starkist,0,0,0,0,
2025-10-14,toomba,8,0,0,0,
2025-10-14,turtle chips,6,0,0,0,
2025-10-15,beksul,1,0,0,0,
2025-10-15,bibigo,15,0,0,0,
2025-10-15,binggrae,1,0,0,0,
2025-10-15,buldak,204,1201,36,6,
2025-10-15,chamisul,1,0,0,0,
2025-10-15,chapagetti,19,0,0,0,
2025-10-15,chum churum,2,0,0,0,
2025-10-15,chung jung one,0,0,0,0,
2025-10-15,daesang,20,0,0,0,
2025-10-15,emart,23,0,0,0,
2025-10-15,havmor,18,3,3,0,
2025-10-15,jin ramen,15,0,0,0,
2025-10-15,jinro,15,0,0,0,
2025-10-15,jongga,0,0,0,0,
2025-10-15,kyochon,6,0,0,0,
2025-10-15,lotte choco pie,28,0,0,0,
2025-10-15,lotte mart,24,0,0,0,
2025-10-15,maxim coffee,1,0,0,0,
2025-10-15,melona,9,0,0,0,
2025-10-15,milkis,10,0,0,0,
2025-10-15,nasoya,1,0,0,0,
2025-10-15,neoguri,6,0,0,0,
2025-10-15,nongshim,40,0,0,0,
2025-10-15,orion choco pie,1,0,0,0,
2025-10-15,ottogi,9,0,0,0,
2025-10-15,pepero,46,0,0,0,
2025-10-15,plantspired,1,0,0,0,
2025-10-15,pulmuone,1,0,0,0,
2025-10-15,samlip,1,0,0,0,
2025-10-15,samyang,165,15141,982,36,
2025-10-15,sempio,92,51367,2798,916,
2025-10-15,shin ramen,37,0,0,0,
2025-10-15,soon hari,12,78,14,0,
2025-10-15,starkist,1,0,0,0,
2025-10-15,toomba,10,0,0,0,
2025-10-15,turtle chips,8,0,0,0,
2025-10-17,beksul,1,341,4,0,
2025-10-17,bibigo,16,244351,10176,191,
2025-10-17,binggrae,1,91,2,1,
2025-10-17,buldak,287,19577238,723513,14868,
2025-10-17,chamisul,1,18,0,0,
2025-10-17,chapagetti,25,147823,5246,194,
2025-10-17,chum churum,2,1259,5,3,
2025-10-17,chung jung one,1,290,5,0,
2025-10-17,daesang,30,430604,23088,324,
2025-10-17,emart,44,29717,378,65,
2025-10-17,havmor,20,18899,115,9,
2025-10-17,jin ramen,21,36189,701,24,
2025-10-17,jinro,16,855008,3327,39,
2025-10-17,jongga,1,115,0,0,
2025-10-17,kyochon,8,17492,258,11,
2025-10-17,lotte choco pie,45,163583,1333,245,
2025-10-17,lotte mart,31,40639,327,24,
2025-10-17,maxim coffee,3,30,2,1,
2025-10-17,melona,16,34686,1102,20,
2025-10-17,milkis,10,5427,72,5,
2025-10-17,nasoya,1,278,1,0,
2025-10-17,neoguri,6,6988,237,2,
2025-10-17,nongshim,53,4822607,4213,232,
2025-10-17,orion choco pie,2,33390,114,0,
2025-10-17,ottogi,9,15658,156,14,
2025-10-17,pepero,64,236503,14351,318,
2025-10-17,plantspired,1,278,1,0,
2025-10-17,pulmuone,3,163,7,1,
2025-10-17,samlip,1,32,4,0,
2025-10-17,samyang,244,7121810,243808,4615,
2025-10-17,sempio,143,2123966,47247,13051,
2025-10-17,shin ramen,45,175904,2786,223,
2025-10-17,soon hari,22,25930,274,2,
2025-10-17,starkist,3,2907,1,43,
2025-10-17,toomba,14,34881,333,27,
2025-10-17,turtle chips,11,2692,39,14,
2025-10-18,beksul,0,0,0,0,
2025-10-18,bibigo,16,51113,2185,94,
2025-10-18,binggrae,1,91,2,1,
2025-10-18,buldak,290,20798963,736360,16044,
2025-10-18,chamisul,1,18,0,0,
2025-10-18,chapagetti,24,166485,5785,217,
2025-10-18,chum churum,2,1293,5,4,
2025-10-18,chung jung one,1,285,5,0,
2025-10-18,daesang,30,457769,23784,396,
2025-10-18,emart,51,55953,990,89,
2025-10-18,havmor,23,158421,139,6,
2025-10-18,jin ramen,20,49096,1153,26,
2025-10-18,jinro,16,980465,3647,39,
2025-10-18,jongga,2,124,1,2,
2025-10-18,kyochon,5,9290,210,5,
2025-10-18,lotte choco pie,47,161085,1272,247,
2025-10-18,lotte mart,26,48680,363,57,
2025-10-18,maxim coffee,2,876,6,1,
2025-10-18,melona,22,54704,1712,36,
2025-10-18,milkis,8,5423,70,5,
2025-10-18,nasoya,1,278,1,0,
2025-10-18,neoguri,5,1955,23,0,
2025-10-18,nongshim,51,6161758,6191,246,
2025-10-18,orion choco pie,2,33648,114,0,
2025-10-18,ottogi,6,19428,223,96,
2025-10-18,pepero,66,292511,16513,330,
2025-10-18,plantspired,1,278,1,0,
2025-10-18,pulmuone,2,115,5,0,
2025-10-18,samlip,0,0,0,0,
2025-10-18,samyang,252,10733413,300797,5569,
2025-10-18,sempio,146,1807736,47065,13237,
2025-10-18,shin ramen,52,201263,3429,241,
2025-10-18,soon hari,23,32736,327,2,
2025-10-18,starkist,3,3177,1,43,
2025-10-18,toomba,13,35306,321,21,
2025-10-18,turtle chips,11,1781,28,13,
